date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:57:50	1195522/1195522	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22123e02-5c4912dc95f5b%22	https://templates.iqonic.design/calendify/html/assets/vendor/remixicon/fonts/remixicon.svg?t=1590207869815	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/vendor/remixicon/fonts/remixicondf6d.svg	(from https://templates.iqonic.design/calendify/html/assets/vendor/remixicon/fonts/remixicon.css)
21:57:50	1807/1807	---M-Z	200	added ('OK')	text/css	etag:%2270f-5c4912dc62339-gzip%22	https://templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/daygrid/main.css	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/daygrid/main.css	(from https://templates.iqonic.design/calendify/html/backend/main-my-schedule.html)
21:57:51	7304/7304	---M-Z	200	added ('OK')	text/css	etag:%221c88-5c4912dc632d9-gzip%22	https://templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/timegrid/main.css	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/timegrid/main.css	(from https://templates.iqonic.design/calendify/html/backend/main-my-schedule.html)
21:57:51	1938/1938	---M-Z	200	added ('OK')	text/css	etag:%22792-5c4912dc632d9-gzip%22	https://templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/list/main.css	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/list/main.css	(from https://templates.iqonic.design/calendify/html/backend/main-my-schedule.html)
21:57:51	372471/372471	---MCZ	200	added ('OK')	application/javascript	etag:%225aef7-5c4912dc62339-gzip%22	https://templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/core/main.js	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/core/main.js	(from https://templates.iqonic.design/calendify/html/backend/main-my-schedule.html)
21:57:52	80253/80253	---M-Z	200	added ('OK')	application/javascript	etag:%221397d-5c4912dc632d9-gzip%22	https://templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/daygrid/main.js	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/daygrid/main.js	(from https://templates.iqonic.design/calendify/html/backend/main-my-schedule.html)
21:57:52	68516/68516	---M-Z	200	added ('OK')	application/javascript	etag:%2210ba4-5c4912dc64279-gzip%22	https://templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/timegrid/main.js	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/timegrid/main.js	(from https://templates.iqonic.design/calendify/html/backend/main-my-schedule.html)
21:57:52	15939/15939	---M-Z	200	added ('OK')	application/javascript	etag:%223e43-5c4912dc632d9-gzip%22	https://templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/list/main.js	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/list/main.js	(from https://templates.iqonic.design/calendify/html/backend/main-my-schedule.html)
21:57:53	102552/102552	---M-Z	200	added ('OK')	application/javascript	etag:%2219098-5c4912dc632d9-gzip%22	https://templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/interaction/main.js	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/vendor/fullcalendar/interaction/main.js	(from https://templates.iqonic.design/calendify/html/backend/main-my-schedule.html)
21:57:53	22316/22316	---M--	200	added ('OK')	image/jpeg	etag:%22572c-5c4912dc45e17%22	https://templates.iqonic.design/calendify/html/assets/images/user/1.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/user/1.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-avatars.html)
21:57:53	9266/9266	---M--	200	added ('OK')	image/jpeg	etag:%222432-5c4912dc45e17%22	https://templates.iqonic.design/calendify/html/assets/images/user/i1.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/user/i1.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-avatars.html)
21:57:54	8931/8931	---M--	200	added ('OK')	image/jpeg	etag:%2222e3-5c4912dc45e17%22	https://templates.iqonic.design/calendify/html/assets/images/user/05.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/user/05.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-avatars.html)
21:57:54	8200/8200	---M--	200	added ('OK')	image/jpeg	etag:%222008-5c4912dc45e17%22	https://templates.iqonic.design/calendify/html/assets/images/user/06.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/user/06.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-avatars.html)
21:57:54	10485/10485	---M--	200	added ('OK')	image/jpeg	etag:%2228f5-5c4912dc45e17%22	https://templates.iqonic.design/calendify/html/assets/images/user/07.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/user/07.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-avatars.html)
21:57:55	48647/48647	---M--	200	added ('OK')	image/jpeg	etag:%22be07-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/07.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/07.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-cards.html)
21:57:55	40359/40359	---M--	200	added ('OK')	image/jpeg	etag:%229da7-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/08.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/08.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-cards.html)
21:57:56	39942/39942	---M--	200	added ('OK')	image/jpeg	etag:%229c06-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/09.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/09.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-cards.html)
21:57:56	48647/48647	---M--	200	added ('OK')	image/jpeg	etag:%22be07-5c4912dc44e77%22	https://templates.iqonic.design/calendify/html/assets/images/small/img-1.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/small/img-1.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-carousel.html)
21:57:57	11255/11255	---M--	200	added ('OK')	image/jpeg	etag:%222bf7-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/15.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/15.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-images.html)
21:57:57	9763/9763	---M--	200	added ('OK')	image/jpeg	etag:%222623-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/16.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/16.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-images.html)
21:57:57	11594/11594	---M--	200	added ('OK')	image/jpeg	etag:%222d4a-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/17.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/17.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-images.html)
21:57:58	10692/10692	---M--	200	added ('OK')	image/jpeg	etag:%2229c4-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/18.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/18.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-images.html)
21:57:58	10793/10793	---M--	200	added ('OK')	image/jpeg	etag:%222a29-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/19.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/19.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-images.html)
21:57:58	10144/10144	---M--	200	added ('OK')	image/jpeg	etag:%2227a0-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/20.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/20.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-images.html)
21:57:59	5586/5586	---M--	200	added ('OK')	image/jpeg	etag:%2215d2-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/10.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/10.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-images.html)
21:57:59	4074/4074	---M--	200	added ('OK')	image/jpeg	etag:%22fea-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/11.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/11.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-images.html)
21:58:00	4066/4066	---M--	200	added ('OK')	image/jpeg	etag:%22fe2-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/12.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/12.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-images.html)
21:58:00	6646/6646	---M--	200	added ('OK')	image/jpeg	etag:%2219f6-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/13.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/13.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-images.html)
21:58:00	7064/7064	---M--	200	added ('OK')	image/jpeg	etag:%221b98-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/14.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/14.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-images.html)
21:58:01	10988/10988	---M--	200	added ('OK')	image/jpeg	etag:%222aec-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/21.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/21.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-images.html)
21:58:01	11760/11760	---M--	200	added ('OK')	image/jpeg	etag:%222df0-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/22.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/22.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-images.html)
21:58:01	6329/6329	---M--	200	added ('OK')	image/jpeg	etag:%2218b9-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/23.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/23.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-images.html)
21:58:02	9628/9628	---M--	200	added ('OK')	image/jpeg	etag:%22259c-5c4912dc40057%22	https://templates.iqonic.design/calendify/html/assets/images/page-img/24.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/page-img/24.jpg	(from https://templates.iqonic.design/calendify/html/backend/ui-images.html)
21:58:03	8837/8837	---M--	200	added ('OK')	image/jpeg	etag:%222285-5c4912dc44e77%22	https://templates.iqonic.design/calendify/html/assets/images/user/02.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/user/02.jpg	(from https://templates.iqonic.design/calendify/html/backend/contact-list.html)
21:58:03	8558/8558	---M--	200	added ('OK')	image/jpeg	etag:%22216e-5c4912dc44e77%22	https://templates.iqonic.design/calendify/html/assets/images/user/03.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/user/03.jpg	(from https://templates.iqonic.design/calendify/html/backend/contact-list.html)
21:58:04	7917/7917	---M--	200	added ('OK')	image/jpeg	etag:%221eed-5c4912dc44e77%22	https://templates.iqonic.design/calendify/html/assets/images/user/04.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/user/04.jpg	(from https://templates.iqonic.design/calendify/html/backend/contact-list.html)
21:58:04	7918/7918	---M--	200	added ('OK')	image/jpeg	etag:%221eee-5c4912dc45e17%22	https://templates.iqonic.design/calendify/html/assets/images/user/08.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/user/08.jpg	(from https://templates.iqonic.design/calendify/html/backend/contact-list.html)
21:58:05	6329/6329	---M--	200	added ('OK')	image/jpeg	etag:%2218b9-5c4912dc45e17%22	https://templates.iqonic.design/calendify/html/assets/images/user/09.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/user/09.jpg	(from https://templates.iqonic.design/calendify/html/backend/contact-list.html)
21:58:05	9628/9628	---M--	200	added ('OK')	image/jpeg	etag:%22259c-5c4912dc45e17%22	https://templates.iqonic.design/calendify/html/assets/images/user/10.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/user/10.jpg	(from https://templates.iqonic.design/calendify/html/backend/contact-list.html)
21:58:05	9118/9118	---M--	200	added ('OK')	image/jpeg	etag:%22239e-5c4912dc45e17%22	https://templates.iqonic.design/calendify/html/assets/images/user/12.jpg	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/user/12.jpg	(from https://templates.iqonic.design/calendify/html/backend/contact-detail.html)
21:58:06	50679/50679	---M--	200	added ('OK')	image/png	etag:%22c5f7-5c4912dc392f7%22	https://templates.iqonic.design/calendify/html/assets/images/error/404.png	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/error/404.png	(from https://templates.iqonic.design/calendify/html/backend/pages-error.html)
21:58:07	51203/51203	---M--	200	added ('OK')	image/png	etag:%22c803-5c4912dc392f7%22	https://templates.iqonic.design/calendify/html/assets/images/error/500.png	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/error/500.png	(from https://templates.iqonic.design/calendify/html/backend/pages-error-500.html)
21:58:07	56535/56535	---M--	200	added ('OK')	image/png	etag:%22dcd7-5c4912dc392f7%22	https://templates.iqonic.design/calendify/html/assets/images/error/02.png	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/images/error/02.png	(from https://templates.iqonic.design/calendify/html/backend/pages-maintenance.html)
21:58:08	1474/1474	---M-Z	200	added ('OK')	application/javascript	etag:%225c2-5c4912dc47d57-gzip%22	https://templates.iqonic.design/calendify/html/assets/js/countdown.js	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/assets/js/countdown.js	(from https://templates.iqonic.design/calendify/html/backend/pages-comingsoon.html)
21:58:08	62006/62006	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:58:21%20GMT	https://templates.iqonic.design/calendify/html/backend/page-add-event.html	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/backend/page-add-event.html	(from https://templates.iqonic.design/calendify/html/backend/page-new-event.html)
21:58:09	124979/124979	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:58:21%20GMT	https://templates.iqonic.design/calendify/html/backend/index.html?activeTab=view-workflow	C:/My%20Web%20Sites/calender%20html/templates.iqonic.design/calendify/html/backend/indexeef8.html	(from https://templates.iqonic.design/calendify/html/backend/page-workflow.html)
